subject,relation,object
The mountains of my life,pertenece al género,Biography
The mountains of my life,pertenece al género,New York Times reviewed
Edith Bruck,es de nacionalidad,Italy
8831765396,es un codigo ISBN para el libro,Il silenzio degli amanti
8831765396,es un codigo ISBN de una edicion publicada por,Marsilio
8831765396,está escrito en,Italiano
Edith Bruck,es autor de la obra,Il silenzio degli amanti
8871401220,es un codigo ISBN para el libro,Itinerario =
8871401220,es un codigo ISBN de una edicion publicada por,Quasar
8871401220,está escrito en,Inglés
Edith Bruck,es autor de la obra,Itinerario =
0873529367,es un codigo ISBN para el libro,Letter to My Mother (Texts and Translations)
0873529367,es un codigo ISBN de una edicion publicada por,Modern Language Association of America
0873529367,está escrito en,Inglés
9780873529365,es un codigo ISBN para el libro,Letter to My Mother (Texts and Translations)
9780873529365,es un codigo ISBN de una edicion publicada por,Modern Language Association of America
9780873529365,está escrito en,Inglés
Edith Bruck,es autor de la obra,Letter to My Mother (Texts and Translations)
Letter to My Mother (Texts and Translations),pertenece al género,"Holocaust, jewish (1939-1945)"
Letter to My Mother (Texts and Translations),pertenece al género,"Jews, biography"
Letter to My Mother (Texts and Translations),pertenece al género,"Jews, hungary"
8831757571,es un codigo ISBN para el libro,Nuda proprietà
8831757571,es un codigo ISBN de una edicion publicada por,Marsilio
8831757571,está escrito en,Italiano
Edith Bruck,es autor de la obra,Nuda proprietà
Nuda proprietà,pertenece al género,Romance literature
8831757571,es un codigo ISBN para el libro,Nuda Proprieta (Romanzi e racconti)
8831757571,es un codigo ISBN de una edicion publicada por,"Marsilio Editori,Italy"
9788831757577,es un codigo ISBN para el libro,Nuda Proprieta (Romanzi e racconti)
9788831757577,es un codigo ISBN de una edicion publicada por,"Marsilio Editori,Italy"
9788831757577,está escrito en,Italiano
Edith Bruck,es autor de la obra,Nuda Proprieta (Romanzi e racconti)
8831762702,es un codigo ISBN para el libro,Transit
8831762702,es un codigo ISBN de una edicion publicada por,Marsilio
8831762702,está escrito en,Italiano
Edith Bruck,es autor de la obra,Transit
3803123526,es un codigo ISBN para el libro,Wer dich so liebt. Lebensbericht einer Jüdin
3803123526,es un codigo ISBN de una edicion publicada por,Wagenbach
3803123526,está escrito en,Alemán
9783803123527,es un codigo ISBN para el libro,Wer dich so liebt. Lebensbericht einer Jüdin
9783803123527,es un codigo ISBN de una edicion publicada por,Wagenbach
9783803123527,está escrito en,Alemán
Edith Bruck,es autor de la obra,Wer dich so liebt. Lebensbericht einer Jüdin
Wer dich so liebt. Lebensbericht einer Jüdin,pertenece al género,"Holocaust, Jewish (1939-1945)"
Wer dich so liebt. Lebensbericht einer Jüdin,pertenece al género,Personal narratives
Wer dich so liebt. Lebensbericht einer Jüdin,pertenece al género,Italian Women authors
0966491378,es un codigo ISBN para el libro,Who loves you like this
0966491378,es un codigo ISBN de una edicion publicada por,Paul Dry Books
0966491378,está escrito en,Inglés
Edith Bruck,es autor de la obra,Who loves you like this
Who loves you like this,pertenece al género,"Authors, Italian"
Who loves you like this,pertenece al género,Biography
Who loves you like this,pertenece al género,"Holocaust, Jewish (1939-1945)"
883176408X,es un codigo ISBN para el libro,Due stanze vuote
883176408X,es un codigo ISBN de una edicion publicada por,Marsilio
883176408X,está escrito en,Italiano
Edith Bruck,es autor de la obra,Due stanze vuote
8831761803,es un codigo ISBN para el libro,L' attrice
8831761803,es un codigo ISBN de una edicion publicada por,Marsilio
8831761803,está escrito en,Italiano
9788831761802,es un codigo ISBN para el libro,L' attrice
9788831761802,es un codigo ISBN de una edicion publicada por,Marsilio
9788831761802,está escrito en,Italiano
Edith Bruck,es autor de la obra,L' attrice
8811671256,es un codigo ISBN para el libro,Lettera alla madre
8811671256,es un codigo ISBN de una edicion publicada por,Garzanti
8811671256,está escrito en,Italiano
0873529359,es un codigo ISBN para el libro,Lettera alla madre
0873529359,es un codigo ISBN de una edicion publicada por,Modern Language Association of America
0873529359,está escrito en,Italiano
9780873529358,es un codigo ISBN para el libro,Lettera alla madre
9780873529358,es un codigo ISBN de una edicion publicada por,Modern Language Association of America
9780873529358,está escrito en,Italiano
Edith Bruck,es autor de la obra,Lettera alla madre
Lettera alla madre,pertenece al género,Fiction
Lettera alla madre,pertenece al género,"Holocaust, Jewish (1939-1945)"
Lettera alla madre,pertenece al género,Holocaust survivors
9788811671251,es un codigo ISBN para el libro,Lettera alla madre
9788811671251,es un codigo ISBN de una edicion publicada por,Garzanti
9788811671251,está escrito en,Italiano
9788849221220,es un codigo ISBN para el libro,Fratelli di terra
9788849221220,es un codigo ISBN de una edicion publicada por,Gangemi
9788849221220,es un codigo ISBN de una edicion publicada por,Gangemi Editore
9788849221220,está escrito en,Italiano
Edith Bruck,es autor de la obra,Fratelli di terra
Fratelli di terra,pertenece al género,Translations into English
Fratelli di terra,pertenece al género,Italian Patriotic poetry
Fratelli di terra,pertenece al género,Italian poetry
Melania G. Mazzucco,es de nacionalidad,Italy
9782890772700,es un codigo ISBN para el libro,Vita
9782890772700,es un codigo ISBN de una edicion publicada por,FLAMMARION
2890772705,es un codigo ISBN para el libro,Vita
2890772705,es un codigo ISBN de una edicion publicada por,FLAMMARION
Melania G. Mazzucco,es autor de la obra,Vita
2290003549,es un codigo ISBN para el libro,"Elle, tant aimée"
2290003549,es un codigo ISBN de una edicion publicada por,Diff.
2290003549,es un codigo ISBN de una edicion publicada por,Editions J'ai lu
2290003549,es un codigo ISBN de una edicion publicada por,Flammarion
2290003549,está escrito en,Francés
9782290003541,es un codigo ISBN para el libro,"Elle, tant aimée"
9782290003541,es un codigo ISBN de una edicion publicada por,Diff.
9782290003541,es un codigo ISBN de una edicion publicada por,Editions J'ai lu
9782290003541,es un codigo ISBN de una edicion publicada por,Flammarion
9782290003541,está escrito en,Francés
Melania G. Mazzucco,es autor de la obra,"Elle, tant aimée"
"Elle, tant aimée",pertenece al género,Belletristische Darstellung
9788433974013,es un codigo ISBN para el libro,"Ella, tan amada"
9788433974013,es un codigo ISBN de una edicion publicada por,Anagrama
9788433974013,es un codigo ISBN de una edicion publicada por,Editorial Anagrama
8433974017,es un codigo ISBN para el libro,"Ella, tan amada"
8433974017,es un codigo ISBN de una edicion publicada por,Anagrama
8433974017,es un codigo ISBN de una edicion publicada por,Editorial Anagrama
Melania G. Mazzucco,es autor de la obra,"Ella, tan amada"
9788433975539,es un codigo ISBN para el libro,La larga espera del ángel
9788433975539,es un codigo ISBN de una edicion publicada por,Anagrama
9788433975539,es un codigo ISBN de una edicion publicada por,Editorial Anagrama
8433975536,es un codigo ISBN para el libro,La larga espera del ángel
8433975536,es un codigo ISBN de una edicion publicada por,Anagrama
8433975536,es un codigo ISBN de una edicion publicada por,Editorial Anagrama
Melania G. Mazzucco,es autor de la obra,La larga espera del ángel
8433981277,es un codigo ISBN para el libro,La arquitectriz
8433981277,es un codigo ISBN de una edicion publicada por,Editorial Anagrama
9788433981271,es un codigo ISBN para el libro,La arquitectriz
9788433981271,es un codigo ISBN de una edicion publicada por,Editorial Anagrama
Melania G. Mazzucco,es autor de la obra,La arquitectriz
9781782690207,es un codigo ISBN para el libro,Story of King Lear
9781782690207,es un codigo ISBN de una edicion publicada por,"Pushkin Press, Limited"
9781782690207,está escrito en,Inglés
Melania G. Mazzucco,es autor de la obra,Story of King Lear
Story of King Lear,pertenece al género,Children's fiction
Story of King Lear,pertenece al género,"Fathers and daughters, fiction"
9788806232535,es un codigo ISBN para el libro,Io sono con te
9788806232535,es un codigo ISBN de una edicion publicada por,Einaudi
8806232533,es un codigo ISBN para el libro,Io sono con te
8806232533,es un codigo ISBN de una edicion publicada por,Einaudi
Melania G. Mazzucco,es autor de la obra,Io sono con te
Io sono con te,pertenece al género,Congolese (Democratic Republic)
Io sono con te,pertenece al género,Biography
Io sono con te,pertenece al género,Political refugees
9045800152,es un codigo ISBN para el libro,Een volmaakte dag
9045800152,es un codigo ISBN de una edicion publicada por,Mouria
9045800152,está escrito en,Neerlandés
9789045800158,es un codigo ISBN para el libro,Een volmaakte dag
9789045800158,es un codigo ISBN de una edicion publicada por,Mouria
9789045800158,está escrito en,Neerlandés
Melania G. Mazzucco,es autor de la obra,Een volmaakte dag
9780374709907,es un codigo ISBN para el libro,Limbo
9780374709907,es un codigo ISBN de una edicion publicada por,"Farrar, Straus & Giroux"
9780374709907,está escrito en,Inglés
Melania G. Mazzucco,es autor de la obra,Limbo
Limbo,pertenece al género,"Fiction, romance, general"
Limbo,pertenece al género,"Fiction, war & military"
Limbo,pertenece al género,"Veterans, fiction"
0002007177,es un codigo ISBN para el libro,Vita
0002007177,es un codigo ISBN de una edicion publicada por,Farrar Straus Giroux
9780002007177,es un codigo ISBN para el libro,Vita
9780002007177,es un codigo ISBN de una edicion publicada por,Farrar Straus Giroux
9781429974264,es un codigo ISBN para el libro,Vita
9781429974264,es un codigo ISBN de una edicion publicada por,"Farrar, Straus & Giroux"
9781429974264,está escrito en,Inglés
Vita,pertenece al género,"Fiction, sagas"
Vita,pertenece al género,"Fiction, historical, general"
9788892822610,es un codigo ISBN para el libro,Tà's Red Book
9788892822610,es un codigo ISBN de una edicion publicada por,Random House Espanol
9788892822610,está escrito en,Inglés
Melania G. Mazzucco,es autor de la obra,Tà's Red Book
3492241492,es un codigo ISBN para el libro,Die so Geliebte.
3492241492,es un codigo ISBN de una edicion publicada por,Piper Verlag GmbH
9783492241496,es un codigo ISBN para el libro,Die so Geliebte.
9783492241496,es un codigo ISBN de una edicion publicada por,Piper Verlag GmbH
Melania G. Mazzucco,es autor de la obra,Die so Geliebte.
8433980483,es un codigo ISBN para el libro,Estoy contigo
8433980483,es un codigo ISBN de una edicion publicada por,Anagrama
8433980483,es un codigo ISBN de una edicion publicada por,Editorial Anagrama
9788433980489,es un codigo ISBN para el libro,Estoy contigo
9788433980489,es un codigo ISBN de una edicion publicada por,Anagrama
9788433980489,es un codigo ISBN de una edicion publicada por,Editorial Anagrama
Melania G. Mazzucco,es autor de la obra,Estoy contigo
9789655177442,es un codigo ISBN para el libro,Yom mushlam
9789655177442,está escrito en,heb
Melania G. Mazzucco,es autor de la obra,Yom mushlam
Melania G. Mazzucco,es autor de la obra,Fronteras permeables
2080688812,es un codigo ISBN para el libro,"Elle, tant aimée"
2080688812,es un codigo ISBN de una edicion publicada por,Flammarion
2080688812,está escrito en,Francés
9782080688811,es un codigo ISBN para el libro,"Elle, tant aimée"
9782080688811,es un codigo ISBN de una edicion publicada por,Flammarion
9782080688811,está escrito en,Francés
"Elle, tant aimée",pertenece al género,Biographical fiction
"Elle, tant aimée",pertenece al género,Romans
"Elle, tant aimée",pertenece al género,"Romans, nouvelles"
9788806223144,es un codigo ISBN para el libro,Il museo del mondo
9788806223144,es un codigo ISBN de una edicion publicada por,Einaudi
9788806223144,está escrito en,Italiano
Melania G. Mazzucco,es autor de la obra,Il museo del mondo
Il museo del mondo,pertenece al género,Painting
9782080685902,es un codigo ISBN para el libro,Vita
9782080685902,es un codigo ISBN de una edicion publicada por,Flammarion
9782080685902,está escrito en,Francés
2080685902,es un codigo ISBN para el libro,Vita
2080685902,es un codigo ISBN de una edicion publicada por,Flammarion
2080685902,está escrito en,Francés
0374284954,es un codigo ISBN para el libro,Vita
0374284954,es un codigo ISBN de una edicion publicada por,"Farrar, Straus and Giroux"
0374284954,está escrito en,Inglés
1250074983,es un codigo ISBN para el libro,Limbo: A Novel
1250074983,es un codigo ISBN de una edicion publicada por,Picador
9781250074980,es un codigo ISBN para el libro,Limbo: A Novel
9781250074980,es un codigo ISBN de una edicion publicada por,Picador
Melania G. Mazzucco,es autor de la obra,Limbo: A Novel
9780374191986,es un codigo ISBN para el libro,Limbo
9780374191986,es un codigo ISBN de una edicion publicada por,"Farrar, Straus & Giroux"
9780374191986,está escrito en,Inglés
0374191980,es un codigo ISBN para el libro,Limbo
0374191980,es un codigo ISBN de una edicion publicada por,"Farrar, Straus & Giroux"
0374191980,está escrito en,Inglés
Limbo,pertenece al género,Women veterans
Limbo,pertenece al género,Psychic trauma
Limbo,pertenece al género,"Afghan War, 2001-"
9788806209469,es un codigo ISBN para el libro,Sei come sei
9788806209469,es un codigo ISBN de una edicion publicada por,Einaudi
9788806209469,está escrito en,Italiano
8806209469,es un codigo ISBN para el libro,Sei come sei
8806209469,es un codigo ISBN de una edicion publicada por,Einaudi
8806209469,está escrito en,Italiano
Melania G. Mazzucco,es autor de la obra,Sei come sei
8806214462,es un codigo ISBN para el libro,Il bassotto e la regina
8806214462,es un codigo ISBN de una edicion publicada por,Einaudi
8806214462,está escrito en,Italiano
9788806214463,es un codigo ISBN para el libro,Il bassotto e la regina
9788806214463,es un codigo ISBN de una edicion publicada por,Einaudi
9788806214463,está escrito en,Italiano
Melania G. Mazzucco,es autor de la obra,Il bassotto e la regina
Il bassotto e la regina,pertenece al género,Italian fiction
Il bassotto e la regina,pertenece al género,Animals
Il bassotto e la regina,pertenece al género,Fiction
9788806209384,es un codigo ISBN para el libro,Limbo
9788806209384,es un codigo ISBN de una edicion publicada por,Einaudi
9788806209384,está escrito en,Italiano
8806209388,es un codigo ISBN para el libro,Limbo
8806209388,es un codigo ISBN de una edicion publicada por,Einaudi
8806209388,está escrito en,Italiano
Limbo,pertenece al género,Women soldiers
Limbo,pertenece al género,Fiction
0006385281,es un codigo ISBN para el libro,Vita
0006385281,es un codigo ISBN de una edicion publicada por,HarperPerennial
0006385281,está escrito en,Inglés
9780006385288,es un codigo ISBN para el libro,Vita
9780006385288,es un codigo ISBN de una edicion publicada por,HarperPerennial
9780006385288,está escrito en,Inglés
Vita,pertenece al género,Américains d'origine italienne
Vita,pertenece al género,Italian Americans
Vita,pertenece al género,Italiens
9788433979421,es un codigo ISBN para el libro,Eres como eres
9788433979421,es un codigo ISBN de una edicion publicada por,Anagrama
Melania G. Mazzucco,es autor de la obra,Eres como eres
9788467234282,es un codigo ISBN para el libro,Un día perfecto
9788467234282,es un codigo ISBN de una edicion publicada por,Circulo de Lectores
9788467234282,es un codigo ISBN de una edicion publicada por,Círculo de Lectores
9788467234282,está escrito en,Español
Melania G. Mazzucco,es autor de la obra,Un día perfecto
9783492041416,es un codigo ISBN para el libro,Das Turmzimmer
9783492041416,es un codigo ISBN de una edicion publicada por,Piper
3492041418,es un codigo ISBN para el libro,Das Turmzimmer
3492041418,es un codigo ISBN de una edicion publicada por,Piper
Melania G. Mazzucco,es autor de la obra,Das Turmzimmer
9783492230636,es un codigo ISBN para el libro,Der Kuß der Medusa
9783492230636,es un codigo ISBN de una edicion publicada por,Piper
3492230636,es un codigo ISBN para el libro,Der Kuß der Medusa
3492230636,es un codigo ISBN de una edicion publicada por,Piper
Melania G. Mazzucco,es autor de la obra,Der Kuß der Medusa
3492043011,es un codigo ISBN para el libro,Die so Geliebte. Roman um Annemarie Schwarzenbach
3492043011,es un codigo ISBN de una edicion publicada por,Piper
9783492043014,es un codigo ISBN para el libro,Die so Geliebte. Roman um Annemarie Schwarzenbach
9783492043014,es un codigo ISBN de una edicion publicada por,Piper
Melania G. Mazzucco,es autor de la obra,Die so Geliebte. Roman um Annemarie Schwarzenbach
9788433971104,es un codigo ISBN para el libro,"Ella, Tan Amada"
9788433971104,es un codigo ISBN de una edicion publicada por,Anagrama
9788433971104,está escrito en,Español
8433971107,es un codigo ISBN para el libro,"Ella, Tan Amada"
8433971107,es un codigo ISBN de una edicion publicada por,Anagrama
8433971107,está escrito en,Español
Melania G. Mazzucco,es autor de la obra,"Ella, Tan Amada"
Mara Santangelo,es de nacionalidad,Italy
9780740728204,es un codigo ISBN para el libro,The greatest firefighter stories never told
9780740728204,es un codigo ISBN de una edicion publicada por,Andrews McMeel Publishing
9780740728204,está escrito en,Inglés
0740728202,es un codigo ISBN para el libro,The greatest firefighter stories never told
0740728202,es un codigo ISBN de una edicion publicada por,Andrews McMeel Publishing
0740728202,está escrito en,Inglés
Mara Santangelo,es autor de la obra,The greatest firefighter stories never told
The greatest firefighter stories never told,pertenece al género,Lifesaving at fires
The greatest firefighter stories never told,pertenece al género,Anecdotes
The greatest firefighter stories never told,pertenece al género,Fire extinction
Caterina Davinio,es de nacionalidad,Italy
8888091858,es un codigo ISBN para el libro,Tecno-poesia e realtà virtuali
8888091858,es un codigo ISBN de una edicion publicada por,Sometti
8888091858,está escrito en,Italiano
8888091858,está escrito en,Inglés
Caterina Davinio,es autor de la obra,Tecno-poesia e realtà virtuali
Tecno-poesia e realtà virtuali,pertenece al género,Multimedia (Art)
Tecno-poesia e realtà virtuali,pertenece al género,Computer poetry
Tecno-poesia e realtà virtuali,pertenece al género,Lyrik
9788866791102,es un codigo ISBN para el libro,Il libro dell'oppio
9788866791102,es un codigo ISBN de una edicion publicada por,Puntoacapo
9788866791102,está escrito en,Italiano
Caterina Davinio,es autor de la obra,Il libro dell'oppio
9788845611889,es un codigo ISBN para el libro,Fenomenologie seriali
9788845611889,es un codigo ISBN de una edicion publicada por,Campanotto
9788845611889,está escrito en,Italiano
9788845611889,está escrito en,Inglés
Caterina Davinio,es autor de la obra,Fenomenologie seriali
John Turturro,es de nacionalidad,Italy
155704693X,es un codigo ISBN para el libro,Romance & Cigarettes
155704693X,es un codigo ISBN de una edicion publicada por,Newmarket
155704693X,está escrito en,Inglés
9781557046932,es un codigo ISBN para el libro,Romance & Cigarettes
9781557046932,es un codigo ISBN de una edicion publicada por,Newmarket
9781557046932,está escrito en,Inglés
John Turturro,es autor de la obra,Romance & Cigarettes
0788826883,es un codigo ISBN para el libro,"O brother, where art thou ?"
0788826883,es un codigo ISBN de una edicion publicada por,Touchstone Home Video
0788826883,está escrito en,Francés
John Turturro,es autor de la obra,"O brother, where art thou ?"
"O brother, where art thou ?",pertenece al género,Fugitifs recherchés par la justice
"O brother, where art thou ?",pertenece al género,Films comiques
Ivan Della Mea,es de nacionalidad,Italy
8843800647,es un codigo ISBN para el libro,Sveglia sul buio
8843800647,es un codigo ISBN de una edicion publicada por,EST
8843800647,es un codigo ISBN de una edicion publicada por,M.Tropea
8843800647,está escrito en,Italiano
8872481422,es un codigo ISBN para el libro,Sveglia sul buio
8872481422,es un codigo ISBN de una edicion publicada por,Granata libri
8872481422,está escrito en,Italiano
Ivan Della Mea,es autor de la obra,Sveglia sul buio
8835600235,es un codigo ISBN para el libro,Il sasso dentro
8835600235,es un codigo ISBN de una edicion publicada por,Interno giallo
8835600235,está escrito en,Italiano
Ivan Della Mea,es autor de la obra,Il sasso dentro
8816282037,es un codigo ISBN para el libro,La cantagranda
8816282037,es un codigo ISBN de una edicion publicada por,Bandecchi & Vivaldi e il Grandevetro
8816282037,es un codigo ISBN de una edicion publicada por,Distribuito dalla Casa editrice Jaca book
8816282037,está escrito en,Italiano
Ivan Della Mea,es autor de la obra,La cantagranda
887248040X,es un codigo ISBN para el libro,Un amore di luna
887248040X,es un codigo ISBN de una edicion publicada por,Granata press
887248040X,está escrito en,Italiano
Ivan Della Mea,es autor de la obra,Un amore di luna
9788816282582,es un codigo ISBN para el libro,Accadde a Tuscamelot
9788816282582,es un codigo ISBN de una edicion publicada por,Circolo Il Grandevetro
9788816282582,es un codigo ISBN de una edicion publicada por,Jaca book
9788816282582,está escrito en,Italiano
Ivan Della Mea,es autor de la obra,Accadde a Tuscamelot
9788816502680,es un codigo ISBN para el libro,Se la vita ti dà uno schiaffo
9788816502680,es un codigo ISBN de una edicion publicada por,Circolo Il grandevetro
9788816502680,es un codigo ISBN de una edicion publicada por,Jaca book
9788816502680,está escrito en,Italiano
Ivan Della Mea,es autor de la obra,Se la vita ti dà uno schiaffo
9788816409736,es un codigo ISBN para el libro,Un inedito e testimonianze
9788816409736,es un codigo ISBN de una edicion publicada por,Circolo Il grandevetro
9788816409736,es un codigo ISBN de una edicion publicada por,Jaca book
9788816409736,está escrito en,Italiano
Ivan Della Mea,es autor de la obra,Un inedito e testimonianze
9788816411388,es un codigo ISBN para el libro,La città possibile
9788816411388,es un codigo ISBN de una edicion publicada por,Circolo Il grandevetro
9788816411388,es un codigo ISBN de una edicion publicada por,Jaca book
9788816411388,está escrito en,Italiano
Ivan Della Mea,es autor de la obra,La città possibile
8817022284,es un codigo ISBN para el libro,Avant pop '68
8817022284,es un codigo ISBN de una edicion publicada por,"BUR, Biblioteca Universale Rizzoli"
8817022284,está escrito en,Italiano
9788817022286,es un codigo ISBN para el libro,Avant pop '68
9788817022286,es un codigo ISBN de una edicion publicada por,"BUR, Biblioteca Universale Rizzoli"
9788817022286,está escrito en,Italiano
Ivan Della Mea,es autor de la obra,Avant pop '68
Avant pop '68,pertenece al género,Popular music
Avant pop '68,pertenece al género,Songs
Fiamma Nirenstein,es de nacionalidad,Italy
9788817024501,es un codigo ISBN para el libro,A Gerusalemme
9788817024501,es un codigo ISBN de una edicion publicada por,Rizzoli
9788817024501,está escrito en,Italiano
Fiamma Nirenstein,es autor de la obra,A Gerusalemme
A Gerusalemme,pertenece al género,Religion
A Gerusalemme,pertenece al género,Description and travel
A Gerusalemme,pertenece al género,Ethnic relations
8849813864,es un codigo ISBN para el libro,La sabbia di Gaza
8849813864,es un codigo ISBN de una edicion publicada por,Rubbettino
8849813864,está escrito en,Italiano
Fiamma Nirenstein,es autor de la obra,La sabbia di Gaza
La sabbia di Gaza,pertenece al género,Politics and government
9788817919340,es un codigo ISBN para el libro,Israele siamo noi
9788817919340,es un codigo ISBN de una edicion publicada por,Rizzoli
9788817919340,está escrito en,Italiano
Fiamma Nirenstein,es autor de la obra,Israele siamo noi
Israele siamo noi,pertenece al género,Zionism
Israele siamo noi,pertenece al género,Politics and government
Israele siamo noi,pertenece al género,Foreign relations
8817001988,es un codigo ISBN para el libro,Gli antisemiti progressisti
8817001988,es un codigo ISBN de una edicion publicada por,Rizzoli
8817001988,está escrito en,Italiano
Fiamma Nirenstein,es autor de la obra,Gli antisemiti progressisti
Gli antisemiti progressisti,pertenece al género,Antisemitism
Gli antisemiti progressisti,pertenece al género,Terrorism
Gli antisemiti progressisti,pertenece al género,World politics
8804340029,es un codigo ISBN para el libro,Il razzista democratico
8804340029,es un codigo ISBN de una edicion publicada por,A. Mondadori
8804340029,está escrito en,Italiano
Fiamma Nirenstein,es autor de la obra,Il razzista democratico
Il razzista democratico,pertenece al género,Democracy
Il razzista democratico,pertenece al género,Racism
965218067X,es un codigo ISBN para el libro,Israel is us
965218067X,es un codigo ISBN de una edicion publicada por,Jerusalem Center for Public Affairs
965218067X,está escrito en,Inglés
9789652180674,es un codigo ISBN para el libro,Israel is us
9789652180674,es un codigo ISBN de una edicion publicada por,Jerusalem Center for Public Affairs
9789652180674,está escrito en,Inglés
Fiamma Nirenstein,es autor de la obra,Israel is us
Israel is us,pertenece al género,Arab-Israeli conflict
Israel is us,pertenece al género,Democracy
Israel is us,pertenece al género,Antisemitism
8817869554,es un codigo ISBN para el libro,L'abbandono
8817869554,es un codigo ISBN de una edicion publicada por,Rizzoli
8817869554,está escrito en,Italiano
Fiamma Nirenstein,es autor de la obra,L'abbandono
L'abbandono,pertenece al género,Arab-Israeli conflict
L'abbandono,pertenece al género,Antisemitism
1575253771,es un codigo ISBN para el libro,The betrayal
1575253771,es un codigo ISBN de una edicion publicada por,Smith & Kraus
1575253771,está escrito en,Inglés
9781575253770,es un codigo ISBN para el libro,The betrayal
9781575253770,es un codigo ISBN de una edicion publicada por,Smith & Kraus
9781575253770,está escrito en,Inglés
157525347X,es un codigo ISBN para el libro,The betrayal
157525347X,es un codigo ISBN de una edicion publicada por,Smith and Kraus
157525347X,está escrito en,Inglés
1575253771,es un codigo ISBN de una edicion publicada por,Smith and Kraus
Fiamma Nirenstein,es autor de la obra,The betrayal
The betrayal,pertenece al género,Antisemitism
The betrayal,pertenece al género,Arab-Israeli conflict
The betrayal,pertenece al género,Pala stinafrage
9781717089526,es un codigo ISBN para el libro,Caliph and the Ayatollah
9781717089526,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
9781717089526,está escrito en,Inglés
Fiamma Nirenstein,es autor de la obra,Caliph and the Ayatollah
Lilí Álvarez,es de nacionalidad,Italy
8480050101,es un codigo ISBN para el libro,Revivencia
8480050101,es un codigo ISBN de una edicion publicada por,Ediciones El Almendro
8480050101,es un codigo ISBN de una edicion publicada por,Fundación Lili Alvarez
8480050101,está escrito en,Español
Lilí Álvarez,es autor de la obra,Revivencia
8480050357,es un codigo ISBN para el libro,La gran explicación
8480050357,es un codigo ISBN de una edicion publicada por,Ediciones El Almendro
8480050357,es un codigo ISBN de una edicion publicada por,Fundación Lilí Alvarez
8480050357,está escrito en,Español
Lilí Álvarez,es autor de la obra,La gran explicación
Marina Colasanti,es de nacionalidad,Italy
9788508080274,es un codigo ISBN para el libro,A casa das palavras
9788508080274,es un codigo ISBN de una edicion publicada por,Ática
9788508080274,está escrito en,Portugués
8508080271,es un codigo ISBN para el libro,A casa das palavras
8508080271,es un codigo ISBN de una edicion publicada por,Ática
8508080271,está escrito en,Portugués
8508080271,es un codigo ISBN de una edicion publicada por,Editora Atica
Marina Colasanti,es autor de la obra,A casa das palavras
852810009X,es un codigo ISBN para el libro,Entre a espada e a rosa
852810009X,es un codigo ISBN de una edicion publicada por,Salamandra
852810009X,está escrito en,Portugués
Marina Colasanti,es autor de la obra,Entre a espada e a rosa
8526017551,es un codigo ISBN para el libro,Crônicas para jovens
8526017551,es un codigo ISBN de una edicion publicada por,GLOBAL
8526017551,es un codigo ISBN de una edicion publicada por,Global Editora
8526017551,está escrito en,Portugués
9788526017559,es un codigo ISBN para el libro,Crônicas para jovens
9788526017559,es un codigo ISBN de una edicion publicada por,GLOBAL
9788526017559,es un codigo ISBN de una edicion publicada por,Global Editora
9788526017559,está escrito en,Portugués
Marina Colasanti,es autor de la obra,Crônicas para jovens
9788508062768,es un codigo ISBN para el libro,Longe como o meu querer
9788508062768,es un codigo ISBN de una edicion publicada por,Editora Ática
9788508062768,está escrito en,Portugués
8508062761,es un codigo ISBN para el libro,Longe como o meu querer
8508062761,es un codigo ISBN de una edicion publicada por,Editora Ática
8508062761,está escrito en,Portugués
Marina Colasanti,es autor de la obra,Longe como o meu querer
Longe como o meu querer,pertenece al género,"Children's stories, Brazilian"
Longe como o meu querer,pertenece al género,"Children's stories, Portuguese"
9788508134816,es un codigo ISBN para el libro,Antes de virar gigante
9788508134816,es un codigo ISBN de una edicion publicada por,Editora Ática
9788508134816,es un codigo ISBN de una edicion publicada por,Ática
9788508134816,está escrito en,Portugués
Marina Colasanti,es autor de la obra,Antes de virar gigante
9788501069122,es un codigo ISBN para el libro,Fragatas para terras distantes
9788501069122,es un codigo ISBN de una edicion publicada por,Not Avail
9788501069122,está escrito en,Portugués
8501069124,es un codigo ISBN para el libro,Fragatas para terras distantes
8501069124,es un codigo ISBN de una edicion publicada por,Not Avail
8501069124,está escrito en,Portugués
Marina Colasanti,es autor de la obra,Fragatas para terras distantes
Fragatas para terras distantes,pertenece al género,Literature
Fragatas para terras distantes,pertenece al género,Books and reading
8532506151,es un codigo ISBN para el libro,"Eu sei, mas não devia"
8532506151,es un codigo ISBN de una edicion publicada por,Rocco
8532506151,está escrito en,Portugués
Marina Colasanti,es autor de la obra,"Eu sei, mas não devia"
9580436517,es un codigo ISBN para el libro,Lejos como mi querer y otros cuentos
9580436517,es un codigo ISBN de una edicion publicada por,Norma
Marina Colasanti,es autor de la obra,Lejos como mi querer y otros cuentos
842392789X,es un codigo ISBN para el libro,En el Laberinto Del Viento
842392789X,es un codigo ISBN de una edicion publicada por,Espasa-Calpe
842392789X,está escrito en,Español
9788423927890,es un codigo ISBN para el libro,En el Laberinto Del Viento
9788423927890,es un codigo ISBN de una edicion publicada por,Espasa-Calpe
9788423927890,está escrito en,Español
Marina Colasanti,es autor de la obra,En el Laberinto Del Viento
8532508510,es un codigo ISBN para el libro,Gargantas abertas
