subject,relation,object
9788385568599,es un codigo ISBN de una edicion publicada por,Wydawn a5
9788385568599,está escrito en,Inglés
Maria Wisława Anna Szymborska,es autor de la obra,Rymowanki Dla Duzych Dzieci
Barbara Wachowicz,es de nacionalidad,Poland
8388794957,es un codigo ISBN para el libro,"Rudy, Alek, Zośka"
8388794957,es un codigo ISBN de una edicion publicada por,GS Drukamia Spolka
8388794957,está escrito en,Polaco
9788388794957,es un codigo ISBN para el libro,"Rudy, Alek, Zośka"
9788388794957,es un codigo ISBN de una edicion publicada por,GS Drukamia Spolka
9788388794957,está escrito en,Polaco
8388794957,es un codigo ISBN de una edicion publicada por,Rytm
Barbara Wachowicz,es autor de la obra,"Rudy, Alek, Zośka"
"Rudy, Alek, Zośka",pertenece al género,History
"Rudy, Alek, Zośka",pertenece al género,Sources
"Rudy, Alek, Zośka",pertenece al género,Underground movements
8387893579,es un codigo ISBN para el libro,Malwy na lewadach
8387893579,es un codigo ISBN de una edicion publicada por,Oficyna Wydawnicza RYTM
8387893579,está escrito en,Polaco
Barbara Wachowicz,es autor de la obra,Malwy na lewadach
Malwy na lewadach,pertenece al género,Authors
Malwy na lewadach,pertenece al género,"Authors, Polish"
Malwy na lewadach,pertenece al género,Biography
8320700590,es un codigo ISBN para el libro,Ciebie jedną kocham
8320700590,es un codigo ISBN de una edicion publicada por,Iskry
8320700590,está escrito en,Polaco
Barbara Wachowicz,es autor de la obra,Ciebie jedną kocham
Ciebie jedną kocham,pertenece al género,Homes and haunts
Ciebie jedną kocham,pertenece al género,Intellectual life
Ciebie jedną kocham,pertenece al género,Description and travel
8321203841,es un codigo ISBN para el libro,Marie jego życia
8321203841,es un codigo ISBN de una edicion publicada por,Wydawnictwa Radia i Telewizji
8321203841,está escrito en,Polaco
Barbara Wachowicz,es autor de la obra,Marie jego życia
Marie jego życia,pertenece al género,Biography
Marie jego życia,pertenece al género,Family
Marie jego życia,pertenece al género,"Novelists, Polish"
8385249435,es un codigo ISBN para el libro,Ty jesteś jak zdrowie
8385249435,es un codigo ISBN de una edicion publicada por,Oficyna Wydawnicza Rytm
8385249435,está escrito en,Polaco
8385249435,es un codigo ISBN de una edicion publicada por,RYTM
Barbara Wachowicz,es autor de la obra,Ty jesteś jak zdrowie
Ty jesteś jak zdrowie,pertenece al género,Biography
Ty jesteś jak zdrowie,pertenece al género,Homes and haunts
Ty jesteś jak zdrowie,pertenece al género,Intellectual life
838879468X,es un codigo ISBN para el libro,Kamyk na szańcu
838879468X,es un codigo ISBN de una edicion publicada por,Oficyna Wydawnicza Rytm
838879468X,está escrito en,Polaco
Barbara Wachowicz,es autor de la obra,Kamyk na szańcu
Kamyk na szańcu,pertenece al género,Biography
Kamyk na szańcu,pertenece al género,Boy Scouts
Kamyk na szańcu,pertenece al género,Związek Harcerstwa Polskiego
8321205399,es un codigo ISBN para el libro,Ogród młodości
8321205399,es un codigo ISBN de una edicion publicada por,Wydawnictwa Radia i Telewizji
8321205399,está escrito en,Polaco
Barbara Wachowicz,es autor de la obra,Ogród młodości
Ogród młodości,pertenece al género,"Authors, Polish"
Ogród młodości,pertenece al género,Biography
Ogród młodości,pertenece al género,History
8322325800,es un codigo ISBN para el libro,"""W ojczyźnie serce me zostało"""
8322325800,es un codigo ISBN de una edicion publicada por,Interpress
8322325800,está escrito en,Polaco
Barbara Wachowicz,es autor de la obra,"""W ojczyźnie serce me zostało"""
"""W ojczyźnie serce me zostało""",pertenece al género,"Authors, Polish"
"""W ojczyźnie serce me zostało""",pertenece al género,Biography
"""W ojczyźnie serce me zostało""",pertenece al género,Homes and haunts
8387893544,es un codigo ISBN para el libro,Dom Sienkiewicza
8387893544,es un codigo ISBN de una edicion publicada por,Oficyna Wydawn. Rytm
8387893544,está escrito en,Polaco
Barbara Wachowicz,es autor de la obra,Dom Sienkiewicza
Dom Sienkiewicza,pertenece al género,Homes and haunts
Dom Sienkiewicza,pertenece al género,Intellectual life
Dom Sienkiewicza,pertenece al género,Biography
8388794485,es un codigo ISBN para el libro,Wigilie polskie
8388794485,es un codigo ISBN de una edicion publicada por,Oficyna Wydawnicza Rytm
8388794485,está escrito en,Polaco
Barbara Wachowicz,es autor de la obra,Wigilie polskie
Wigilie polskie,pertenece al género,Biography
Wigilie polskie,pertenece al género,Christmas in literature
Wigilie polskie,pertenece al género,"Poets, Polish"
9788377587157,es un codigo ISBN para el libro,Bohaterki owstańczej Warszawy
9788377587157,es un codigo ISBN de una edicion publicada por,Muza
9788377587157,es un codigo ISBN de una edicion publicada por,Sport i Turystyka
9788377587157,está escrito en,Polaco
Barbara Wachowicz,es autor de la obra,Bohaterki owstańczej Warszawy
Bohaterki owstańczej Warszawy,pertenece al género,History
Bohaterki owstańczej Warszawy,pertenece al género,Female Participation
Bohaterki owstańczej Warszawy,pertenece al género,Biography
9788379433131,es un codigo ISBN para el libro,Siedziby wielkich Polaków. Od Konopnickiej do Iwaszkiewicza
9788379433131,es un codigo ISBN de una edicion publicada por,Swiat Ksiazki
9788379433131,es un codigo ISBN de una edicion publicada por,Świat Książki
Barbara Wachowicz,es autor de la obra,Siedziby wielkich Polaków. Od Konopnickiej do Iwaszkiewicza
Siedziby wielkich Polaków. Od Konopnickiej do Iwaszkiewicza,pertenece al género,Celebrities
Siedziby wielkich Polaków. Od Konopnickiej do Iwaszkiewicza,pertenece al género,Dwellings
Siedziby wielkich Polaków. Od Konopnickiej do Iwaszkiewicza,pertenece al género,Biography
9788379430833,es un codigo ISBN para el libro,Siedziby wielkich Polaków. Od Reja do Kraszewskiego
9788379430833,es un codigo ISBN de una edicion publicada por,Swiat Ksiazki
9788379430833,es un codigo ISBN de una edicion publicada por,Świat Książki
Barbara Wachowicz,es autor de la obra,Siedziby wielkich Polaków. Od Reja do Kraszewskiego
Siedziby wielkich Polaków. Od Reja do Kraszewskiego,pertenece al género,Celebrities
Siedziby wielkich Polaków. Od Reja do Kraszewskiego,pertenece al género,Dwellings
Siedziby wielkich Polaków. Od Reja do Kraszewskiego,pertenece al género,Biography
9788373990791,es un codigo ISBN para el libro,"To ""Zośki"" wiara!"
9788373990791,es un codigo ISBN de una edicion publicada por,"Oficyna Wydawnicza ""Piast"""
9788373990791,está escrito en,Polaco
8373990798,es un codigo ISBN para el libro,"To ""Zośki"" wiara!"
8373990798,es un codigo ISBN de una edicion publicada por,"Oficyna Wydawnicza ""Piast"""
8373990798,está escrito en,Polaco
Barbara Wachowicz,es autor de la obra,"To ""Zośki"" wiara!"
"To ""Zośki"" wiara!",pertenece al género,"Poland. Polskie Siły Zbrojne. Armia Krajowa. Batalion ""Zośka"""
9788373999008,es un codigo ISBN para el libro,Stefan Żeromski
9788373999008,es un codigo ISBN de una edicion publicada por,Oficyna Wydawnicza Rytm
9788373999008,está escrito en,Polaco
Barbara Wachowicz,es autor de la obra,Stefan Żeromski
8387893838,es un codigo ISBN para el libro,"""Nazwę Cię-- Kościuszko!"""
8387893838,es un codigo ISBN de una edicion publicada por,Oficyna Wydawnicza Rytm
8387893838,está escrito en,Polaco
Barbara Wachowicz,es autor de la obra,"""Nazwę Cię-- Kościuszko!"""
"""Nazwę Cię-- Kościuszko!""",pertenece al género,Battlefields
"""Nazwę Cię-- Kościuszko!""",pertenece al género,Homes and haunts
"""Nazwę Cię-- Kościuszko!""",pertenece al género,Monuments
8385249958,es un codigo ISBN para el libro,Druhno Oleńko! Druhu Andrzeju!
8385249958,es un codigo ISBN de una edicion publicada por,Oficyna Wydawnicza Rytm
8385249958,está escrito en,Polaco
Barbara Wachowicz,es autor de la obra,Druhno Oleńko! Druhu Andrzeju!
Druhno Oleńko! Druhu Andrzeju!,pertenece al género,Scouts (Youth organization members)
Druhno Oleńko! Druhu Andrzeju!,pertenece al género,History
Druhno Oleńko! Druhu Andrzeju!,pertenece al género,Biography
Zygmunt Miłkowski,es de nacionalidad,Poland
9788372991263,es un codigo ISBN para el libro,Listy do Henryka Bukowskiego z lat 1889-1900
9788372991263,es un codigo ISBN de una edicion publicada por,Wydawn. Uniwersytetu Warmińsko-Mazurskiego
9788372991263,está escrito en,Polaco
Zygmunt Miłkowski,es autor de la obra,Listy do Henryka Bukowskiego z lat 1889-1900
Listy do Henryka Bukowskiego z lat 1889-1900,pertenece al género,Correspondence
Listy do Henryka Bukowskiego z lat 1889-1900,pertenece al género,Polish Authors
Leopold Staff,es de nacionalidad,Poland
Leopold Staff,es autor de la obra,"Prentice Hall Literature--Timeless Voices, Timeless Themes--World Literature"
Leopold Staff,es autor de la obra,"Prentice Hall Literature--Timeless Voices, Timeless Themes--Platinum"
8322103093,es un codigo ISBN para el libro,Ogród pieszczot
8322103093,es un codigo ISBN de una edicion publicada por,Wydawnictwa Artystyczne i Filmowe
8322103093,está escrito en,Polaco
Leopold Staff,es autor de la obra,Ogród pieszczot
Ogród pieszczot,pertenece al género,Miniature books
Ogród pieszczot,pertenece al género,Specimens
Ogród pieszczot,pertenece al género,Arabic poetry
832220356X,es un codigo ISBN para el libro,Poezje
832220356X,es un codigo ISBN de una edicion publicada por,Wydawn. Lubelskie
832220356X,está escrito en,Polaco
Leopold Staff,es autor de la obra,Poezje
9788393471003,es un codigo ISBN para el libro,Kwiatki świętego Franciszka
9788393471003,es un codigo ISBN de una edicion publicada por,Akademia Sztuk Pięknych w Warszawie
9788393471003,está escrito en,Polaco
Leopold Staff,es autor de la obra,Kwiatki świętego Franciszka
Kwiatki świętego Franciszka,pertenece al género,Legends
Kazimierz Bein,es de nacionalidad,Poland
Lidia Zamenhof,es de nacionalidad,Poland
Czesław Miłosz,es de nacionalidad,Poland
Czesław Miłosz,es autor de la obra,Prentice Hall Literature--World Masterpieces
9780393347609,es un codigo ISBN para el libro,Miracle Fair
9780393347609,es un codigo ISBN de una edicion publicada por,"Norton & Company, Incorporated, W. W."
9780393347609,está escrito en,Inglés
Czesław Miłosz,es autor de la obra,Miracle Fair
9780241654613,es un codigo ISBN para el libro,Selected Poems
9780241654613,es un codigo ISBN de una edicion publicada por,"Penguin Books, Limited"
9780241654613,está escrito en,Inglés
9780856355431,es un codigo ISBN para el libro,Selected Poems
9780856355431,es un codigo ISBN de una edicion publicada por,"Carcanet Press, Limited"
9780856355431,está escrito en,Inglés
Czesław Miłosz,es autor de la obra,Selected Poems
Selected Poems,pertenece al género,Poetry (poetic works by one author)
Selected Poems,pertenece al género,Translations into English
Selected Poems,pertenece al género,Polish poetry
0062095889,es un codigo ISBN para el libro,"Selected and last poems, 1931-2004 / Czeslaw Milosz ; foreword by Seamus Heaney ; last poems translated by Anthony Milosz"
0062095889,es un codigo ISBN de una edicion publicada por,Ecco
0062095889,está escrito en,Inglés
9780062095886,es un codigo ISBN para el libro,"Selected and last poems, 1931-2004 / Czeslaw Milosz ; foreword by Seamus Heaney ; last poems translated by Anthony Milosz"
9780062095886,es un codigo ISBN de una edicion publicada por,Ecco
9780062095886,está escrito en,Inglés
Czesław Miłosz,es autor de la obra,"Selected and last poems, 1931-2004 / Czeslaw Milosz ; foreword by Seamus Heaney ; last poems translated by Anthony Milosz"
"Selected and last poems, 1931-2004 / Czeslaw Milosz ; foreword by Seamus Heaney ; last poems translated by Anthony Milosz",pertenece al género,Poetry (poetic works by one author)
"Selected and last poems, 1931-2004 / Czeslaw Milosz ; foreword by Seamus Heaney ; last poems translated by Anthony Milosz",pertenece al género,Translations into English
9780141392301,es un codigo ISBN para el libro,Selected And Last Poems 19312004
9780141392301,es un codigo ISBN de una edicion publicada por,Penguin Books Ltd
Czesław Miłosz,es autor de la obra,Selected And Last Poems 19312004
Selected And Last Poems 19312004,pertenece al género,Poetry (poetic works by one author)
830803215X,es un codigo ISBN para el libro,Podróżny świata
830803215X,es un codigo ISBN de una edicion publicada por,Wydawn. Literackie
830803215X,está escrito en,Polaco
Czesław Miłosz,es autor de la obra,Podróżny świata
Podróżny świata,pertenece al género,Interviews
Podróżny świata,pertenece al género,Criticism and interpretation
Podróżny świata,pertenece al género,Polish Authors
2842057988,es un codigo ISBN para el libro,Le chien mandarin
2842057988,es un codigo ISBN de una edicion publicada por,1001 NUITS
9782842057985,es un codigo ISBN para el libro,Le chien mandarin
9782842057985,es un codigo ISBN de una edicion publicada por,1001 NUITS
Czesław Miłosz,es autor de la obra,Le chien mandarin
2853160246,es un codigo ISBN para el libro,Księga psalmów
2853160246,es un codigo ISBN de una edicion publicada por,Éditions du Dialogue
2853160246,está escrito en,Polaco
Czesław Miłosz,es autor de la obra,Księga psalmów
Księga psalmów,pertenece al género,Bible
9788360046395,es un codigo ISBN para el libro,Korespondencja
9788360046395,es un codigo ISBN de una edicion publicada por,Zeszyty Literackie
9788360046395,está escrito en,Polaco
8360046395,es un codigo ISBN para el libro,Korespondencja
8360046395,es un codigo ISBN de una edicion publicada por,Zeszyty Literackie
8360046395,está escrito en,Polaco
9788308050040,es un codigo ISBN para el libro,Korespondencja
9788308050040,es un codigo ISBN de una edicion publicada por,Wydawnictwo Literackie
9788308050040,está escrito en,Polaco
8308050042,es un codigo ISBN para el libro,Korespondencja
8308050042,es un codigo ISBN de una edicion publicada por,Wydawnictwo Literackie
8308050042,está escrito en,Polaco
Czesław Miłosz,es autor de la obra,Korespondencja
Korespondencja,pertenece al género,Correspondence
Korespondencja,pertenece al género,Polish Authors
2853160343,es un codigo ISBN para el libro,Księgi pięciu megilot
2853160343,es un codigo ISBN de una edicion publicada por,Éditions du dialogue
2853160343,está escrito en,Polaco
Czesław Miłosz,es autor de la obra,Księgi pięciu megilot
Księgi pięciu megilot,pertenece al género,Polish literature
9780374526238,es un codigo ISBN para el libro,Road-Side Dog
9780374526238,es un codigo ISBN de una edicion publicada por,"Farrar, Straus & Giroux"
9780374526238,está escrito en,Inglés
Czesław Miłosz,es autor de la obra,Road-Side Dog
Road-Side Dog,pertenece al género,"Fiction, general"
9782213618289,es un codigo ISBN para el libro,Abécédaire
9782213618289,es un codigo ISBN de una edicion publicada por,FAYARD
2213618283,es un codigo ISBN para el libro,Abécédaire
2213618283,es un codigo ISBN de una edicion publicada por,FAYARD
Czesław Miłosz,es autor de la obra,Abécédaire
2853160602,es un codigo ISBN para el libro,Księga mądrości
2853160602,es un codigo ISBN de una edicion publicada por,Éditions du dialogue
2853160602,está escrito en,Polaco
Czesław Miłosz,es autor de la obra,Księga mądrości
Księga mądrości,pertenece al género,Commentaries
Księga mądrości,pertenece al género,Bible
9786050677560,es un codigo ISBN para el libro,Issa Vadisi
9786050677560,es un codigo ISBN de una edicion publicada por,MonoKL
6050677565,es un codigo ISBN para el libro,Issa Vadisi
6050677565,es un codigo ISBN de una edicion publicada por,MonoKL
Czesław Miłosz,es autor de la obra,Issa Vadisi
9780880011167,es un codigo ISBN para el libro,The Separate Notebooks
9780880011167,es un codigo ISBN de una edicion publicada por,Ecco Press
Czesław Miłosz,es autor de la obra,The Separate Notebooks
The Separate Notebooks,pertenece al género,Poetry (poetic works by one author)
8416252866,es un codigo ISBN para el libro,La mente cautiva
8416252866,es un codigo ISBN de una edicion publicada por,"Galaxia Gutenberg, S.L."
9788416252862,es un codigo ISBN para el libro,La mente cautiva
9788416252862,es un codigo ISBN de una edicion publicada por,"Galaxia Gutenberg, S.L."
Czesław Miłosz,es autor de la obra,La mente cautiva
0520044754,es un codigo ISBN para el libro,Postwar Polish Poetry
0520044754,es un codigo ISBN de una edicion publicada por,University of California Press
0520044754,está escrito en,Inglés
0520044754,está escrito en,Polaco
0520044762,es un codigo ISBN para el libro,Postwar Polish Poetry
0520044762,es un codigo ISBN de una edicion publicada por,University of California Press
0520044762,está escrito en,Inglés
0520044762,está escrito en,Polaco
Czesław Miłosz,es autor de la obra,Postwar Polish Poetry
Postwar Polish Poetry,pertenece al género,Translations into English
Postwar Polish Poetry,pertenece al género,Translations from Polish
Postwar Polish Poetry,pertenece al género,Polish poetry
9780300224528,es un codigo ISBN para el libro,Mountains of Parnassus
9780300224528,es un codigo ISBN de una edicion publicada por,Yale University Press
9780300224528,está escrito en,Inglés
Czesław Miłosz,es autor de la obra,Mountains of Parnassus
Mountains of Parnassus,pertenece al género,"Fiction, science fiction, general"
0756905559,es un codigo ISBN para el libro,A Book of Luminous Things
0756905559,es un codigo ISBN de una edicion publicada por,Perfection Learning
0756905559,es un codigo ISBN de una edicion publicada por,San Val
9780756905552,es un codigo ISBN para el libro,A Book of Luminous Things
9780756905552,es un codigo ISBN de una edicion publicada por,Perfection Learning
9780756905552,es un codigo ISBN de una edicion publicada por,San Val
Czesław Miłosz,es autor de la obra,A Book of Luminous Things
9783862760343,es un codigo ISBN para el libro,Dedecius--Miłosz
9783862760343,es un codigo ISBN de una edicion publicada por,Śródmiejskie Forum Kultury--Dom Literatury
9783862760343,está escrito en,Polaco
9788362733071,es un codigo ISBN para el libro,Dedecius--Miłosz
9788362733071,es un codigo ISBN de una edicion publicada por,Śródmiejskie Forum Kultury--Dom Literatury
9788362733071,está escrito en,Polaco
Czesław Miłosz,es autor de la obra,Dedecius--Miłosz
Dedecius--Miłosz,pertenece al género,Correspondence
Dedecius--Miłosz,pertenece al género,Polish Authors
Dedecius--Miłosz,pertenece al género,Translators
8308035299,es un codigo ISBN para el libro,Księgi biblijne
8308035299,es un codigo ISBN de una edicion publicada por,Wydawn. Litrackie
8308035299,está escrito en,Polaco
Czesław Miłosz,es autor de la obra,Księgi biblijne
Księgi biblijne,pertenece al género,Commentaries
Księgi biblijne,pertenece al género,Bible
8308053017,es un codigo ISBN para el libro,Rozmowy zagraniczne 1979-2003
8308053017,es un codigo ISBN de una edicion publicada por,Wydawnictwo Literackie
8308053017,está escrito en,Polaco
9788308053010,es un codigo ISBN para el libro,Rozmowy zagraniczne 1979-2003
9788308053010,es un codigo ISBN de una edicion publicada por,Wydawnictwo Literackie
9788308053010,está escrito en,Polaco
Czesław Miłosz,es autor de la obra,Rozmowy zagraniczne 1979-2003
Rozmowy zagraniczne 1979-2003,pertenece al género,Interviews
3446204725,es un codigo ISBN para el libro,DAS und andere Gedichte
3446204725,es un codigo ISBN de una edicion publicada por,"Hanser, Carl GmbH + Co."
9783446204720,es un codigo ISBN para el libro,DAS und andere Gedichte
9783446204720,es un codigo ISBN de una edicion publicada por,"Hanser, Carl GmbH + Co."
Czesław Miłosz,es autor de la obra,DAS und andere Gedichte
9786055159559,es un codigo ISBN para el libro,Tutsak Edilmis Akil
9786055159559,es un codigo ISBN de una edicion publicada por,MonoKL
6055159554,es un codigo ISBN para el libro,Tutsak Edilmis Akil
6055159554,es un codigo ISBN de una edicion publicada por,MonoKL
Czesław Miłosz,es autor de la obra,Tutsak Edilmis Akil
Kazimierz Moczarski,es de nacionalidad,Poland
3770005112,es un codigo ISBN para el libro,Rozmowy z katem
3770005112,es un codigo ISBN de una edicion publicada por,Droste Verlag
3770005112,está escrito en,Alemán
8301110694,es un codigo ISBN para el libro,Rozmowy z katem
8301110694,es un codigo ISBN de una edicion publicada por,Wydawn. Nauk. PWN
8301110694,está escrito en,Polaco
3770005112,es un codigo ISBN de una edicion publicada por,Droste
3770005112,está escrito en,Polaco
3596234662,es un codigo ISBN para el libro,Rozmowy z katem
3596234662,es un codigo ISBN de una edicion publicada por,Fischer-Taschenbuch-Verlag
3596234662,está escrito en,Alemán
9783596234660,es un codigo ISBN para el libro,Rozmowy z katem
9783596234660,es un codigo ISBN de una edicion publicada por,Fischer-Taschenbuch-Verlag
9783596234660,está escrito en,Alemán
9788324011049,es un codigo ISBN para el libro,Rozmowy z katem
9788324011049,es un codigo ISBN de una edicion publicada por,Społeczny Instytut Wydawniczy Znak
9788324011049,es un codigo ISBN de una edicion publicada por,Znak
9788324011049,está escrito en,Polaco
3940731129,es un codigo ISBN para el libro,Rozmowy z katem
3940731129,es un codigo ISBN de una edicion publicada por,Osburg Verlag
9783940731128,es un codigo ISBN para el libro,Rozmowy z katem
9783940731128,es un codigo ISBN de una edicion publicada por,Osburg Verlag
0131719181,es un codigo ISBN para el libro,Rozmowy z katem
0131719181,es un codigo ISBN de una edicion publicada por,Prentice-Hall
0131719181,está escrito en,Inglés
0131719181,está escrito en,Polaco
Kazimierz Moczarski,es autor de la obra,Rozmowy z katem
Rozmowy z katem,pertenece al género,Generals
Rozmowy z katem,pertenece al género,Biography
Rozmowy z katem,pertenece al género,"World War, 1939-1945"
Jan Olszewski,es de nacionalidad,Poland
8371103247,es un codigo ISBN para el libro,Prawo gospodarcze
8371103247,es un codigo ISBN de una edicion publicada por,C.H. Beck
8371103247,está escrito en,Polaco
Jan Olszewski,es autor de la obra,Prawo gospodarcze
Prawo gospodarcze,pertenece al género,Commercial law
Prawo gospodarcze,pertenece al género,Industrial laws and legislation
Prawo gospodarcze,pertenece al género,Trade regulation
8385245413,es un codigo ISBN para el libro,Swoistość chrześcijaństwa w odniesieniu do innych religii u Mircei Eliadego
8385245413,es un codigo ISBN de una edicion publicada por,Wydawn. Nauk. Papieskiej Akademii Teologicznej
8385245413,está escrito en,Polaco
Jan Olszewski,es autor de la obra,Swoistość chrześcijaństwa w odniesieniu do innych religii u Mircei Eliadego
Swoistość chrześcijaństwa w odniesieniu do innych religii u Mircei Eliadego,pertenece al género,Christianity and other religions
Swoistość chrześcijaństwa w odniesieniu do innych religii u Mircei Eliadego,pertenece al género,History
Swoistość chrześcijaństwa w odniesieniu do innych religii u Mircei Eliadego,pertenece al género,Philosophy
8373380736,es un codigo ISBN para el libro,Nadzór nad koncentracją przedsiębiorców jako forma prewencyjnej ochrony konkurencji
8373380736,es un codigo ISBN de una edicion publicada por,Wydawn. Uniwersytetu Rzeszowskiego
8373380736,está escrito en,Polaco
Jan Olszewski,es autor de la obra,Nadzór nad koncentracją przedsiębiorców jako forma prewencyjnej ochrony konkurencji
Nadzór nad koncentracją przedsiębiorców jako forma prewencyjnej ochrony konkurencji,pertenece al género,Government policy
Nadzór nad koncentracją przedsiębiorców jako forma prewencyjnej ochrony konkurencji,pertenece al género,Industrial concentration
Nadzór nad koncentracją przedsiębiorców jako forma prewencyjnej ochrony konkurencji,pertenece al género,Competition
8387538353,es un codigo ISBN para el libro,Prosto w oczy
8387538353,es un codigo ISBN de una edicion publicada por,Inicjatywa Wydawnicza Ad Astra
8387538353,está escrito en,Polaco
Jan Olszewski,es autor de la obra,Prosto w oczy
Prosto w oczy,pertenece al género,Interviews
Prosto w oczy,pertenece al género,Politics and government
Prosto w oczy,pertenece al género,Prime ministers
8386143983,es un codigo ISBN para el libro,"Umowy o dzieło agencyjne, zlecenia"
8386143983,es un codigo ISBN de una edicion publicada por,Infor
8386143983,está escrito en,Polaco
Jan Olszewski,es autor de la obra,"Umowy o dzieło agencyjne, zlecenia"
"Umowy o dzieło agencyjne, zlecenia",pertenece al género,Agency (Law)
"Umowy o dzieło agencyjne, zlecenia",pertenece al género,Contracts
8385634401,es un codigo ISBN para el libro,"Jak zwalczać nieuczciwą konkurencję, praktyki monopolistyczne, dumping"
8385634401,es un codigo ISBN de una edicion publicada por,Wydawn. A. Abramskiego
8385634401,está escrito en,Polaco
Jan Olszewski,es autor de la obra,"Jak zwalczać nieuczciwą konkurencję, praktyki monopolistyczne, dumping"
"Jak zwalczać nieuczciwą konkurencję, praktyki monopolistyczne, dumping",pertenece al género,"Competition, Unfair"
"Jak zwalczać nieuczciwą konkurencję, praktyki monopolistyczne, dumping",pertenece al género,Dumping (International trade)
"Jak zwalczać nieuczciwą konkurencję, praktyki monopolistyczne, dumping",pertenece al género,Law and legislation
9783110325461,es un codigo ISBN para el libro,Church's Thesis after 70 Years
9783110325461,es un codigo ISBN de una edicion publicada por,"de Gruyter GmbH, Walter"
9783110325461,está escrito en,Inglés
9783110325478,es un codigo ISBN para el libro,Church's Thesis after 70 Years
9783110325478,es un codigo ISBN de una edicion publicada por,"De Gruyter, Inc."
9783110325478,está escrito en,Alemán
9783110324945,es un codigo ISBN para el libro,Church's Thesis after 70 Years
9783110324945,es un codigo ISBN de una edicion publicada por,"De Gruyter, Inc."
9783110324945,está escrito en,Inglés
Jan Olszewski,es autor de la obra,Church's Thesis after 70 Years
8322710119,es un codigo ISBN para el libro,"Studia z historii państwa, prawa i idei"
8322710119,es un codigo ISBN de una edicion publicada por,Wydawn. Uniwersytetu Marii Curie-Skłodowskiej
8322710119,está escrito en,Polaco
Jan Olszewski,es autor de la obra,"Studia z historii państwa, prawa i idei"
"Studia z historii państwa, prawa i idei",pertenece al género,Law and politics
"Studia z historii państwa, prawa i idei",pertenece al género,History
"Studia z historii państwa, prawa i idei",pertenece al género,The State
9783938793091,es un codigo ISBN para el libro,Church's Thesis after 70 Years
9783938793091,es un codigo ISBN de una edicion publicada por,Ontos Verlag
9783938793091,está escrito en,Inglés
3938793090,es un codigo ISBN para el libro,Church's Thesis after 70 Years
3938793090,es un codigo ISBN de una edicion publicada por,Ontos Verlag
3938793090,está escrito en,Inglés
Church's Thesis after 70 Years,pertenece al género,Church
Church's Thesis after 70 Years,pertenece al género,"Logic, symbolic and mathematical"
Church's Thesis after 70 Years,pertenece al género,Symbolic and mathematical Logic
Jan Stanisław Skorupski,es de nacionalidad,Poland
3746600456,es un codigo ISBN para el libro,--um die Polen zu verstehen
3746600456,es un codigo ISBN de una edicion publicada por,Aufbau Taschenbuch Verlag
3746600456,está escrito en,Alemán
Jan Stanisław Skorupski,es autor de la obra,--um die Polen zu verstehen
--um die Polen zu verstehen,pertenece al género,Politics and government
--um die Polen zu verstehen,pertenece al género,Civilization
838506690X,es un codigo ISBN para el libro,Polski czyściec
838506690X,es un codigo ISBN de una edicion publicada por,Wydawn. SAWW
838506690X,está escrito en,Polaco
Jan Stanisław Skorupski,es autor de la obra,Polski czyściec
Polski czyściec,pertenece al género,Artists
Polski czyściec,pertenece al género,"Authors, Polish"
Polski czyściec,pertenece al género,History
Alexander Moszkowski,es de nacionalidad,Poland
0818002158,es un codigo ISBN para el libro,Conversations with Einstein
0818002158,es un codigo ISBN de una edicion publicada por,Horizon Press
0818002158,está escrito en,Inglés
0818002158,está escrito en,Alemán
Alexander Moszkowski,es autor de la obra,Conversations with Einstein
Conversations with Einstein,pertenece al género,Relativity (Physics)
Jurek Becker,es de nacionalidad,Poland
9783518428160,es un codigo ISBN para el libro,"""Am Strand von Bochum ist allerhand los"""
9783518428160,es un codigo ISBN de una edicion publicada por,Suhrkamp
9783518428160,está escrito en,Alemán
3518428160,es un codigo ISBN para el libro,"""Am Strand von Bochum ist allerhand los"""
3518428160,es un codigo ISBN de una edicion publicada por,Suhrkamp
3518428160,está escrito en,Alemán
Jurek Becker,es autor de la obra,"""Am Strand von Bochum ist allerhand los"""
"""Am Strand von Bochum ist allerhand los""",pertenece al género,Correspondence
"""Am Strand von Bochum ist allerhand los""",pertenece al género,Friends and associates
"""Am Strand von Bochum ist allerhand los""",pertenece al género,Postcards
3518388541,es un codigo ISBN para el libro,Wir sind auch nur ein Volk
3518388541,es un codigo ISBN de una edicion publicada por,Suhrkamp Verlag
3518388541,está escrito en,Alemán
9783518388549,es un codigo ISBN para el libro,Wir sind auch nur ein Volk
9783518388549,es un codigo ISBN de una edicion publicada por,Suhrkamp Verlag
9783518388549,está escrito en,Alemán
351838855X,es un codigo ISBN para el libro,Wir sind auch nur ein Volk
351838855X,es un codigo ISBN de una edicion publicada por,Suhrkamp
351838855X,está escrito en,Alemán
3518388541,es un codigo ISBN de una edicion publicada por,Suhrkamp
3518388568,es un codigo ISBN para el libro,Wir sind auch nur ein Volk
3518388568,es un codigo ISBN de una edicion publicada por,Suhrkamp
3518388568,está escrito en,Alemán
Jurek Becker,es autor de la obra,Wir sind auch nur ein Volk
Wir sind auch nur ein Volk,pertenece al género,Language readers
Wir sind auch nur ein Volk,pertenece al género,Germanic literature
9652380016,es un codigo ISBN para el libro,I︠A︡kov-lzhet︠s︡
9652380016,es un codigo ISBN de una edicion publicada por,Etra
