subject,relation,object
9782864242956,es un codigo ISBN de una edicion publicada por,Métailié
Lídia Jorge,es autor de la obra,Le Rivage des murmures
9789722059909,es un codigo ISBN para el libro,O amor em Lobito bay
9789722059909,es un codigo ISBN de una edicion publicada por,D. Quixote
9789722059909,está escrito en,Portugués
9722059904,es un codigo ISBN para el libro,O amor em Lobito bay
9722059904,es un codigo ISBN de una edicion publicada por,D. Quixote
9722059904,está escrito en,Portugués
Lídia Jorge,es autor de la obra,O amor em Lobito bay
O amor em Lobito bay,pertenece al género,Life change events
O amor em Lobito bay,pertenece al género,Fiction
O amor em Lobito bay,pertenece al género,Wisdom
9789722023467,es un codigo ISBN para el libro,O cais das merendas
9789722023467,es un codigo ISBN de una edicion publicada por,Publicações Dom Quixote
9789722023467,está escrito en,Portugués
9722023462,es un codigo ISBN para el libro,O cais das merendas
9722023462,es un codigo ISBN de una edicion publicada por,Publicações Dom Quixote
9722023462,está escrito en,Portugués
9721026867,es un codigo ISBN para el libro,O cais das merendas
9721026867,es un codigo ISBN de una edicion publicada por,Europa-America
9721026867,es un codigo ISBN de una edicion publicada por,Publicacoes Europa-America
9721026867,está escrito en,Portugués
Lídia Jorge,es autor de la obra,O cais das merendas
9782864242086,es un codigo ISBN para el libro,La Dernière femme
9782864242086,es un codigo ISBN de una edicion publicada por,Métailié
2864242087,es un codigo ISBN para el libro,La Dernière femme
2864242087,es un codigo ISBN de una edicion publicada por,Métailié
Lídia Jorge,es autor de la obra,La Dernière femme
9789722029759,es un codigo ISBN para el libro,Combateremos a sombra
9789722029759,es un codigo ISBN de una edicion publicada por,Dom Quixote
9789722029759,está escrito en,Portugués
9789722029759,está escrito en,Inglés
Lídia Jorge,es autor de la obra,Combateremos a sombra
9789722045131,es un codigo ISBN para el libro,A noite das mulheres cantoras
9789722045131,es un codigo ISBN de una edicion publicada por,D.Quixote
9789722045131,está escrito en,Portugués
Lídia Jorge,es autor de la obra,A noite das mulheres cantoras
9782226033772,es un codigo ISBN para el libro,La forêt dans le fleuve
9782226033772,es un codigo ISBN de una edicion publicada por,"Albin-Michel, Editions"
9782226033772,está escrito en,Francés
2864243369,es un codigo ISBN para el libro,La forêt dans le fleuve
2864243369,es un codigo ISBN de una edicion publicada por,Métailié
9782864243366,es un codigo ISBN para el libro,La forêt dans le fleuve
9782864243366,es un codigo ISBN de una edicion publicada por,Métailié
Lídia Jorge,es autor de la obra,La forêt dans le fleuve
9722013661,es un codigo ISBN para el libro,A maçon
9722013661,es un codigo ISBN de una edicion publicada por,Sociedade Portuguesa de Autores ; Publicações Dom Quixote
9722013661,está escrito en,Portugués
Lídia Jorge,es autor de la obra,A maçon
8497822617,es un codigo ISBN para el libro,Marido e outros contos
8497822617,es un codigo ISBN de una edicion publicada por,Grupo Anaya Comercial
8497822617,está escrito en,Portugués
9788497822619,es un codigo ISBN para el libro,Marido e outros contos
9788497822619,es un codigo ISBN de una edicion publicada por,Grupo Anaya Comercial
9788497822619,está escrito en,Portugués
9722014331,es un codigo ISBN para el libro,Marido e outros contos
9722014331,es un codigo ISBN de una edicion publicada por,Publicações Dom Quixote
9722014331,está escrito en,Portugués
Lídia Jorge,es autor de la obra,Marido e outros contos
9789722026710,es un codigo ISBN para el libro,O vale da paixão
9789722026710,es un codigo ISBN de una edicion publicada por,Publicações Dom Quixote
9789722026710,está escrito en,Portugués
9722026712,es un codigo ISBN para el libro,O vale da paixão
9722026712,es un codigo ISBN de una edicion publicada por,Publicações Dom Quixote
9722026712,está escrito en,Portugués
9722014730,es un codigo ISBN para el libro,O vale da paixão
9722014730,es un codigo ISBN de una edicion publicada por,Dom Quixote
9722014730,está escrito en,Portugués
Lídia Jorge,es autor de la obra,O vale da paixão
O vale da paixão,pertenece al género,Fathers and daughters
O vale da paixão,pertenece al género,Absentee fathers
O vale da paixão,pertenece al género,Letters
9722023322,es un codigo ISBN para el libro,O vento assobiando nas gruas
9722023322,es un codigo ISBN de una edicion publicada por,Dom Quixote
9722023322,está escrito en,Portugués
Lídia Jorge,es autor de la obra,O vento assobiando nas gruas
2864243180,es un codigo ISBN para el libro,Die Decke des Soldaten
2864243180,es un codigo ISBN de una edicion publicada por,Métailié
9782864243182,es un codigo ISBN para el libro,Die Decke des Soldaten
9782864243182,es un codigo ISBN de una edicion publicada por,Métailié
9783518411834,es un codigo ISBN para el libro,Die Decke des Soldaten
9783518411834,es un codigo ISBN de una edicion publicada por,Suhrkamp
3518411837,es un codigo ISBN para el libro,Die Decke des Soldaten
3518411837,es un codigo ISBN de una edicion publicada por,Suhrkamp
Lídia Jorge,es autor de la obra,Die Decke des Soldaten
9789722013666,es un codigo ISBN para el libro,A macon
9789722013666,es un codigo ISBN de una edicion publicada por,Sociedade Portuguesa de Autores ; Publicacoes Dom Quixote
9789722013666,está escrito en,Portugués
9722013661,es un codigo ISBN para el libro,A macon
9722013661,es un codigo ISBN de una edicion publicada por,Sociedade Portuguesa de Autores ; Publicacoes Dom Quixote
Lídia Jorge,es autor de la obra,A macon
8501065161,es un codigo ISBN para el libro,A manta do soldado
8501065161,es un codigo ISBN de una edicion publicada por,Editora Record
8501065161,está escrito en,Portugués
Lídia Jorge,es autor de la obra,A manta do soldado
9722013009,es un codigo ISBN para el libro,O jardim sem limites
9722013009,es un codigo ISBN de una edicion publicada por,Publicações Dom Quixote
9722013009,está escrito en,Portugués
Lídia Jorge,es autor de la obra,O jardim sem limites
2864244950,es un codigo ISBN para el libro,Le vent qui siffle dans les grues
2864244950,es un codigo ISBN de una edicion publicada por,Métailié
2864244950,está escrito en,Francés
9782864244950,es un codigo ISBN para el libro,Le vent qui siffle dans les grues
9782864244950,es un codigo ISBN de una edicion publicada por,Métailié
9782864244950,está escrito en,Francés
Lídia Jorge,es autor de la obra,Le vent qui siffle dans les grues
9722022504,es un codigo ISBN para el libro,Dia DOS Prodigios
9722022504,es un codigo ISBN de una edicion publicada por,Imprint unknown
9789722022507,es un codigo ISBN para el libro,Dia DOS Prodigios
9789722022507,es un codigo ISBN de una edicion publicada por,Imprint unknown
Lídia Jorge,es autor de la obra,Dia DOS Prodigios
9789722054362,es un codigo ISBN para el libro,Os memoráveis
9789722054362,es un codigo ISBN de una edicion publicada por,D.Quixote
9789722054362,está escrito en,Portugués
Lídia Jorge,es autor de la obra,Os memoráveis
Os memoráveis,pertenece al género,Fiction
Os memoráveis,pertenece al género,History
9789722055864,es un codigo ISBN para el libro,O organista
9789722055864,es un codigo ISBN de una edicion publicada por,Dom Quixote
9789722055864,está escrito en,Portugués
9789722055864,está escrito en,Inglés
9722055860,es un codigo ISBN para el libro,O organista
9722055860,es un codigo ISBN de una edicion publicada por,Dom Quixote
9722055860,está escrito en,Portugués
9722055860,está escrito en,Inglés
Lídia Jorge,es autor de la obra,O organista
286424280X,es un codigo ISBN para el libro,Le jardin sans limites
286424280X,es un codigo ISBN de una edicion publicada por,Métailié
286424280X,está escrito en,Francés
Lídia Jorge,es autor de la obra,Le jardin sans limites
9722026461,es un codigo ISBN para el libro,O Belo Adormecido
9722026461,es un codigo ISBN de una edicion publicada por,Dom Quixote
9722026461,está escrito en,Portugués
Lídia Jorge,es autor de la obra,O Belo Adormecido
3518402323,es un codigo ISBN para el libro,Nachricht von der anderen Seite der Straße
3518402323,es un codigo ISBN de una edicion publicada por,Suhrkamp
9783518402320,es un codigo ISBN para el libro,Nachricht von der anderen Seite der Straße
9783518402320,es un codigo ISBN de una edicion publicada por,Suhrkamp
Lídia Jorge,es autor de la obra,Nachricht von der anderen Seite der Straße
9725751884,es un codigo ISBN para el libro,O conto do nadador
9725751884,es un codigo ISBN de una edicion publicada por,Contexto
9725751884,está escrito en,Portugués
Lídia Jorge,es autor de la obra,O conto do nadador
Matilde Rosa Araújo,es de nacionalidad,Portugal
847680590X,es un codigo ISBN para el libro,O pallaso verde
847680590X,es un codigo ISBN de una edicion publicada por,Ir Indo
847680590X,está escrito en,Gallego
Matilde Rosa Araújo,es autor de la obra,O pallaso verde
9722411616,es un codigo ISBN para el libro,Voz nua
9722411616,es un codigo ISBN de una edicion publicada por,Livros Horizonte
9722411616,está escrito en,Portugués
Matilde Rosa Araújo,es autor de la obra,Voz nua
9789724739397,es un codigo ISBN para el libro,Anjos de pijama
9789724739397,es un codigo ISBN de una edicion publicada por,Editora Texto
9789724739397,está escrito en,Portugués
Matilde Rosa Araújo,es autor de la obra,Anjos de pijama
9722113100,es un codigo ISBN para el libro,Segredos e brinquedos
9722113100,es un codigo ISBN de una edicion publicada por,Editorial Caminho
9722113100,está escrito en,Portugués
Matilde Rosa Araújo,es autor de la obra,Segredos e brinquedos
Hanna Damásio,es de nacionalidad,Portugal
9781280838385,es un codigo ISBN para el libro,Human brain anatomy in computerized images
9781280838385,es un codigo ISBN de una edicion publicada por,Oxford University Press
9781280838385,está escrito en,Inglés
9780198037057,es un codigo ISBN para el libro,Human brain anatomy in computerized images
9780198037057,es un codigo ISBN de una edicion publicada por,"Oxford University Press, Incorporated"
9780198037057,está escrito en,Inglés
9780195165616,es un codigo ISBN para el libro,Human brain anatomy in computerized images
9780195165616,es un codigo ISBN de una edicion publicada por,Oxford University Press
9780195165616,es un codigo ISBN de una edicion publicada por,"Oxford University Press, USA"
9780195165616,está escrito en,Inglés
0195165616,es un codigo ISBN para el libro,Human brain anatomy in computerized images
0195165616,es un codigo ISBN de una edicion publicada por,Oxford University Press
0195165616,es un codigo ISBN de una edicion publicada por,"Oxford University Press, USA"
0195165616,está escrito en,Inglés
0195082044,es un codigo ISBN para el libro,Human brain anatomy in computerized images
0195082044,es un codigo ISBN de una edicion publicada por,Oxford University Press
0195082044,está escrito en,Inglés
Hanna Damásio,es autor de la obra,Human brain anatomy in computerized images
Human brain anatomy in computerized images,pertenece al género,Anatomy
Human brain anatomy in computerized images,pertenece al género,Anatomy & histology
Human brain anatomy in computerized images,pertenece al género,Atlases
9783642799297,es un codigo ISBN para el libro,Neurobiology of decision-making
9783642799297,es un codigo ISBN de una edicion publicada por,Island Press
9783642799297,está escrito en,Inglés
9783642799280,es un codigo ISBN para el libro,Neurobiology of decision-making
9783642799280,es un codigo ISBN de una edicion publicada por,Springer
9783642799280,está escrito en,Inglés
9783642799303,es un codigo ISBN para el libro,Neurobiology of decision-making
9783642799303,es un codigo ISBN de una edicion publicada por,Brand: Springer
9783642799303,es un codigo ISBN de una edicion publicada por,Springer
3642799302,es un codigo ISBN para el libro,Neurobiology of decision-making
3642799302,es un codigo ISBN de una edicion publicada por,Brand: Springer
3642799302,es un codigo ISBN de una edicion publicada por,Springer
3540601430,es un codigo ISBN para el libro,Neurobiology of decision-making
3540601430,es un codigo ISBN de una edicion publicada por,Springer
3540601430,está escrito en,Inglés
Hanna Damásio,es autor de la obra,Neurobiology of decision-making
Neurobiology of decision-making,pertenece al género,Physiologie
Neurobiology of decision-making,pertenece al género,Neuropsychology
Neurobiology of decision-making,pertenece al género,Neurobiologie
019503919X,es un codigo ISBN para el libro,Lesion analysis in neuropsychology
019503919X,es un codigo ISBN de una edicion publicada por,Oxford University Press
019503919X,está escrito en,Inglés
Hanna Damásio,es autor de la obra,Lesion analysis in neuropsychology
Lesion analysis in neuropsychology,pertenece al género,Anatomy
Lesion analysis in neuropsychology,pertenece al género,Anatomy & histology
Lesion analysis in neuropsychology,pertenece al género,Brain
Sofia Vitória,es de nacionalidad,Portugal
8498983649,es un codigo ISBN para el libro,Public Procurement in the European Union and its Member States
8498983649,es un codigo ISBN de una edicion publicada por,Lex Nova
8498983649,está escrito en,Inglés
9788498983647,es un codigo ISBN para el libro,Public Procurement in the European Union and its Member States
9788498983647,es un codigo ISBN de una edicion publicada por,Lex Nova
9788498983647,está escrito en,Inglés
Sofia Vitória,es autor de la obra,Public Procurement in the European Union and its Member States
Public Procurement in the European Union and its Member States,pertenece al género,Government purchasing
Public Procurement in the European Union and its Member States,pertenece al género,Law and legislation
Public Procurement in the European Union and its Member States,pertenece al género,Public contracts
9788498983630,es un codigo ISBN para el libro,Derecho de los contratos públicos en la Unión Europea y sus estados miembros
9788498983630,es un codigo ISBN de una edicion publicada por,Lex Nova
8498983630,es un codigo ISBN para el libro,Derecho de los contratos públicos en la Unión Europea y sus estados miembros
8498983630,es un codigo ISBN de una edicion publicada por,Lex Nova
Sofia Vitória,es autor de la obra,Derecho de los contratos públicos en la Unión Europea y sus estados miembros
Amália Luazes,es de nacionalidad,Portugal
Américo Durão,es de nacionalidad,Portugal
972270964X,es un codigo ISBN para el libro,Poesias completas
972270964X,es un codigo ISBN de una edicion publicada por,"ill., port."
972270964X,está escrito en,Portugués
Américo Durão,es autor de la obra,Poesias completas
Joaquim Benite,es de nacionalidad,Portugal
Beatriz Costa,es de nacionalidad,Portugal
9781435655003,es un codigo ISBN para el libro,Tactical biopolitics
9781435655003,es un codigo ISBN de una edicion publicada por,MIT Press
9781435655003,está escrito en,Inglés
9780262042499,es un codigo ISBN para el libro,Tactical biopolitics
9780262042499,es un codigo ISBN de una edicion publicada por,MIT Press
9780262042499,está escrito en,Inglés
0262042495,es un codigo ISBN para el libro,Tactical biopolitics
0262042495,es un codigo ISBN de una edicion publicada por,The MIT Press
0262042495,está escrito en,Inglés
9780262042499,es un codigo ISBN de una edicion publicada por,The MIT Press
Beatriz Costa,es autor de la obra,Tactical biopolitics
Tactical biopolitics,pertenece al género,Biology
Tactical biopolitics,pertenece al género,Biopolitics
Tactical biopolitics,pertenece al género,Biotechnology
972102967X,es un codigo ISBN para el libro,Eles e eu
972102967X,es un codigo ISBN de una edicion publicada por,Publicações Europa-América
972102967X,está escrito en,Portugués
Beatriz Costa,es autor de la obra,Eles e eu
9789871973644,es un codigo ISBN para el libro,Product Design Process
9789871973644,es un codigo ISBN de una edicion publicada por,Imaginary Cloud Limited
9871973640,es un codigo ISBN para el libro,Product Design Process
9871973640,es un codigo ISBN de una edicion publicada por,Imaginary Cloud Limited
Beatriz Costa,es autor de la obra,Product Design Process
9789724048314,es un codigo ISBN para el libro,Questões de direito societário em Portugal e no Brasil
9789724048314,es un codigo ISBN de una edicion publicada por,Almedina
9789724048314,está escrito en,Portugués
Beatriz Costa,es autor de la obra,Questões de direito societário em Portugal e no Brasil
Questões de direito societário em Portugal e no Brasil,pertenece al género,Business enterprises
Questões de direito societário em Portugal e no Brasil,pertenece al género,Law and legislation
Questões de direito societário em Portugal e no Brasil,pertenece al género,Corporation law
9788584403448,es un codigo ISBN para el libro,Meio ambiente como direito à vida
9788584403448,es un codigo ISBN de una edicion publicada por,"Lumen Juris, Editora"
9788584403448,está escrito en,Portugués
Beatriz Costa,es autor de la obra,Meio ambiente como direito à vida
9780262514910,es un codigo ISBN para el libro,Tactical Biopolitics Leonardo Books
9780262514910,es un codigo ISBN de una edicion publicada por,MIT Press (MA)
Beatriz Costa,es autor de la obra,Tactical Biopolitics Leonardo Books
Tactical Biopolitics Leonardo Books,pertenece al género,"Biology, social aspects"
Tactical Biopolitics Leonardo Books,pertenece al género,Technological innovations
Tactical Biopolitics Leonardo Books,pertenece al género,Biotechnology
8532624804,es un codigo ISBN para el libro,Economia dos setores populares
8532624804,es un codigo ISBN de una edicion publicada por,CAPINA
8532624804,es un codigo ISBN de una edicion publicada por,CESE
8532624804,es un codigo ISBN de una edicion publicada por,UCSal
8532624804,es un codigo ISBN de una edicion publicada por,Vozes
8532624804,está escrito en,Portugués
Beatriz Costa,es autor de la obra,Economia dos setores populares
Economia dos setores populares,pertenece al género,Sociological aspects
Economia dos setores populares,pertenece al género,Economics
Economia dos setores populares,pertenece al género,Economic development
9788574308197,es un codigo ISBN para el libro,Encontros entre direito e literatura
9788574308197,es un codigo ISBN de una edicion publicada por,Pontifícia Universidade Católica do Rio Grande do Sul. PUCRS
9788574308197,está escrito en,Portugués
Beatriz Costa,es autor de la obra,Encontros entre direito e literatura
9788419398116,es un codigo ISBN para el libro,CASOS CLÍNICOS EN GINECOLOGÍA
9788419398116,es un codigo ISBN de una edicion publicada por,DIEGO MARIN LIBRERO EDITOR SL
841939811X,es un codigo ISBN para el libro,CASOS CLÍNICOS EN GINECOLOGÍA
841939811X,es un codigo ISBN de una edicion publicada por,DIEGO MARIN LIBRERO EDITOR SL
Beatriz Costa,es autor de la obra,CASOS CLÍNICOS EN GINECOLOGÍA
9782501120517,es un codigo ISBN para el libro,Spiralisez vos légumes
9782501120517,es un codigo ISBN de una edicion publicada por,MARABOUT
2501120515,es un codigo ISBN para el libro,Spiralisez vos légumes
2501120515,es un codigo ISBN de una edicion publicada por,MARABOUT
Beatriz Costa,es autor de la obra,Spiralisez vos légumes
Spiralisez vos légumes,pertenece al género,Cuisine (légumes)
Spiralisez vos légumes,pertenece al género,Cuisine (Légumes)
Spiralisez vos légumes,pertenece al género,Trancheuses (Cuisine)
8579395410,es un codigo ISBN para el libro,Cultura e poder entre o Império e a República
8579395410,es un codigo ISBN de una edicion publicada por,Alameda
8579395410,está escrito en,Portugués
9788579395413,es un codigo ISBN para el libro,Cultura e poder entre o Império e a República
9788579395413,es un codigo ISBN de una edicion publicada por,Alameda
9788579395413,está escrito en,Portugués
Beatriz Costa,es autor de la obra,Cultura e poder entre o Império e a República
Cultura e poder entre o Império e a República,pertenece al género,Intellectual life
Cultura e poder entre o Império e a República,pertenece al género,History
8585298170,es un codigo ISBN para el libro,"Shattered dreams : Beatriz Milhazes, Rosângela Rennó"
8585298170,es un codigo ISBN de una edicion publicada por,Fundação Bienal de São Paulo
8585298170,está escrito en,Inglés
Beatriz Costa,es autor de la obra,"Shattered dreams : Beatriz Milhazes, Rosângela Rennó"
"Shattered dreams : Beatriz Milhazes, Rosângela Rennó",pertenece al género,Exhibitions
8578436806,es un codigo ISBN para el libro,Militância política e assessoria
8578436806,es un codigo ISBN de una edicion publicada por,Oikos Editora
8578436806,está escrito en,Portugués
9788578436803,es un codigo ISBN para el libro,Militância política e assessoria
9788578436803,es un codigo ISBN de una edicion publicada por,Oikos Editora
9788578436803,está escrito en,Portugués
Beatriz Costa,es autor de la obra,Militância política e assessoria
Militância política e assessoria,pertenece al género,History
Militância política e assessoria,pertenece al género,Politics and government
Militância política e assessoria,pertenece al género,Resistance to Government
8573162880,es un codigo ISBN para el libro,Como se fazem eleições no Brasil
8573162880,es un codigo ISBN de una edicion publicada por,Relume Dumará
8573162880,está escrito en,Portugués
Beatriz Costa,es autor de la obra,Como se fazem eleições no Brasil
Como se fazem eleições no Brasil,pertenece al género,Elections
8578111672,es un codigo ISBN para el libro,Direito e desenvolvimento no Brasil do século XXI
8578111672,es un codigo ISBN de una edicion publicada por,"CONPEDI, Conselho Nacional de Pesquisa e Pós-Graduação em Direito"
8578111672,es un codigo ISBN de una edicion publicada por,Ipea
8578111672,está escrito en,Portugués
9788578111670,es un codigo ISBN para el libro,Direito e desenvolvimento no Brasil do século XXI
9788578111670,es un codigo ISBN de una edicion publicada por,"CONPEDI, Conselho Nacional de Pesquisa e Pós-Graduação em Direito"
9788578111670,es un codigo ISBN de una edicion publicada por,Ipea
9788578111670,está escrito en,Portugués
Beatriz Costa,es autor de la obra,Direito e desenvolvimento no Brasil do século XXI
Direito e desenvolvimento no Brasil do século XXI,pertenece al género,Law and economic development
Direito e desenvolvimento no Brasil do século XXI,pertenece al género,Economic development
Direito e desenvolvimento no Brasil do século XXI,pertenece al género,History
José Régio,es de nacionalidad,Portugal
9722712195,es un codigo ISBN para el libro,Os avisos do destino
9722712195,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
9722712195,está escrito en,Portugués
José Régio,es autor de la obra,Os avisos do destino
972271208X,es un codigo ISBN para el libro,Uma gota de sangue
972271208X,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
972271208X,está escrito en,Portugués
José Régio,es autor de la obra,Uma gota de sangue
9722712195,es un codigo ISBN para el libro,A velha casa
9722712195,es un codigo ISBN de una edicion publicada por,Impresa Nacional-Case da Moeda
9722712330,es un codigo ISBN para el libro,A velha casa
9722712330,es un codigo ISBN de una edicion publicada por,Impresa Nacional-Case da Moeda
9722712330,está escrito en,Portugués
9722712586,es un codigo ISBN para el libro,A velha casa
9722712586,es un codigo ISBN de una edicion publicada por,Impresa Nacional-Case da Moeda
9722712586,está escrito en,Portugués
972271208X,es un codigo ISBN para el libro,A velha casa
972271208X,es un codigo ISBN de una edicion publicada por,Impresa Nacional-Case da Moeda
José Régio,es autor de la obra,A velha casa
9724209555,es un codigo ISBN para el libro,Páginas do diário íntimo
9724209555,es un codigo ISBN de una edicion publicada por,Círculo de Leitores
9724209555,está escrito en,Portugués
9722709917,es un codigo ISBN para el libro,Páginas do diário íntimo
9722709917,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
9722709917,está escrito en,Portugués
José Régio,es autor de la obra,Páginas do diário íntimo
Páginas do diário íntimo,pertenece al género,Diaries
Páginas do diário íntimo,pertenece al género,Portuguese Authors
Páginas do diário íntimo,pertenece al género,"Authors, Portuguese"
9722712330,es un codigo ISBN para el libro,As monstruosidades vulgares
9722712330,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
José Régio,es autor de la obra,As monstruosidades vulgares
9722710524,es un codigo ISBN para el libro,Poesia
9722710524,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
9722710524,está escrito en,Portugués
9722710591,es un codigo ISBN para el libro,Poesia
9722710591,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
9722710591,está escrito en,Portugués
José Régio,es autor de la obra,Poesia
9789722717762,es un codigo ISBN para el libro,Ensaios de interpretação crítica
9789722717762,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
9789722717762,está escrito en,Portugués
9722717766,es un codigo ISBN para el libro,Ensaios de interpretação crítica
9722717766,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
9722717766,está escrito en,Portugués
José Régio,es autor de la obra,Ensaios de interpretação crítica
Ensaios de interpretação crítica,pertenece al género,Portuguese literature
Ensaios de interpretação crítica,pertenece al género,History and criticism
9722712586,es un codigo ISBN para el libro,Vidas são vidas
9722712586,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
José Régio,es autor de la obra,Vidas são vidas
9789896580643,es un codigo ISBN para el libro,Correspondência familiar
9789896580643,es un codigo ISBN de una edicion publicada por,Caleidoscópio
9789896580643,está escrito en,Portugués
José Régio,es autor de la obra,Correspondência familiar
Correspondência familiar,pertenece al género,Family
9789895521258,es un codigo ISBN para el libro,Cântico negro
9789895521258,es un codigo ISBN de una edicion publicada por,Quasi Ediçoes
9789895521258,está escrito en,Portugués
José Régio,es autor de la obra,Cântico negro
Cântico negro,pertenece al género,Portuguese literature
Cântico negro,pertenece al género,History and criticism
Cântico negro,pertenece al género,Portuguese Poets
9789722716277,es un codigo ISBN para el libro,Contos e novelas
9789722716277,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
9789722716277,está escrito en,Portugués
9722716271,es un codigo ISBN para el libro,Contos e novelas
9722716271,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
9722716271,está escrito en,Portugués
9722710222,es un codigo ISBN para el libro,Contos e novelas
9722710222,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
9722710222,está escrito en,Portugués
José Régio,es autor de la obra,Contos e novelas
Contos e novelas,pertenece al género,Portuguese Authors
972271418X,es un codigo ISBN para el libro,Teatro
972271418X,es un codigo ISBN de una edicion publicada por,IN-CM
972271418X,está escrito en,Portugués
9722713558,es un codigo ISBN para el libro,Teatro
9722713558,es un codigo ISBN de una edicion publicada por,IN-CM
9722713558,está escrito en,Portugués
José Régio,es autor de la obra,Teatro
9722716328,es un codigo ISBN para el libro,Correspondência com Vitorino Nemésio
9722716328,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
9722716328,está escrito en,Portugués
9789722716321,es un codigo ISBN para el libro,Correspondência com Vitorino Nemésio
9789722716321,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
9789722716321,está escrito en,Portugués
José Régio,es autor de la obra,Correspondência com Vitorino Nemésio
Correspondência com Vitorino Nemésio,pertenece al género,Correspondence
Correspondência com Vitorino Nemésio,pertenece al género,Portuguese Authors
8412281195,es un codigo ISBN para el libro,Poemas de Dios y del diablo
8412281195,es un codigo ISBN de una edicion publicada por,Hermida Editores S.L.
9788412281194,es un codigo ISBN para el libro,Poemas de Dios y del diablo
9788412281194,es un codigo ISBN de una edicion publicada por,Hermida Editores S.L.
José Régio,es autor de la obra,Poemas de Dios y del diablo
9729850682,es un codigo ISBN para el libro,Não vou por aí!
9729850682,es un codigo ISBN de una edicion publicada por,Quasi Edições
9729850682,está escrito en,Portugués
José Régio,es autor de la obra,Não vou por aí!
9789899647183,es un codigo ISBN para el libro,"José Régio, ""homem-artista"""
9789899647183,es un codigo ISBN de una edicion publicada por,Centro de Estudos Regianos
9789899647183,está escrito en,Portugués
José Régio,es autor de la obra,"José Régio, ""homem-artista"""
"José Régio, ""homem-artista""",pertenece al género,Authors as artists
"José Régio, ""homem-artista""",pertenece al género,Portuguese Drawing
9729453136,es un codigo ISBN para el libro,"Primeiros versos, primeiras prosas"
9729453136,es un codigo ISBN de una edicion publicada por,Câmara Municipal de Vila do Conde
9729453136,está escrito en,Portugués
José Régio,es autor de la obra,"Primeiros versos, primeiras prosas"
9789722716826,es un codigo ISBN para el libro,Correspondência com Álvaro Ribeiro
9789722716826,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
9789722716826,está escrito en,Portugués
José Régio,es autor de la obra,Correspondência com Álvaro Ribeiro
Correspondência com Álvaro Ribeiro,pertenece al género,Correspondence
Correspondência com Álvaro Ribeiro,pertenece al género,Portuguese Authors
9725662229,es un codigo ISBN para el libro,"No Eça, nem com uma flor se toca"
9725662229,es un codigo ISBN de una edicion publicada por,Instituto Camões
9725662229,está escrito en,Portugués
José Régio,es autor de la obra,"No Eça, nem com uma flor se toca"
"No Eça, nem com uma flor se toca",pertenece al género,Criticism and interpretation
"No Eça, nem com uma flor se toca",pertenece al género,Style
"No Eça, nem com uma flor se toca",pertenece al género,Portuguese language
Adolfo Casais Monteiro,es de nacionalidad,Portugal
8539306182,es un codigo ISBN para el libro,Correspondência
8539306182,es un codigo ISBN de una edicion publicada por,Editora Unesp
8539306182,está escrito en,Portugués
9788539306183,es un codigo ISBN para el libro,Correspondência
9788539306183,es un codigo ISBN de una edicion publicada por,Editora Unesp
9788539306183,está escrito en,Portugués
Adolfo Casais Monteiro,es autor de la obra,Correspondência
Correspondência,pertenece al género,Correspondence
Correspondência,pertenece al género,Portuguese literature
Correspondência,pertenece al género,History and criticism
9722709615,es un codigo ISBN para el libro,A poesia de Fernando Pessoa
9722709615,es un codigo ISBN de una edicion publicada por,Impresa Nacional-Casa da Moeda
9722709615,está escrito en,Portugués
Adolfo Casais Monteiro,es autor de la obra,A poesia de Fernando Pessoa
A poesia de Fernando Pessoa,pertenece al género,Criticism and interpretation
9788539302451,es un codigo ISBN para el libro,Casais Monteiro
9788539302451,es un codigo ISBN de una edicion publicada por,Editora Unesp
9788539302451,está escrito en,Portugués
8539302454,es un codigo ISBN para el libro,Casais Monteiro
8539302454,es un codigo ISBN de una edicion publicada por,Editora Unesp
8539302454,está escrito en,Portugués
Adolfo Casais Monteiro,es autor de la obra,Casais Monteiro
Casais Monteiro,pertenece al género,Portuguese drama
Casais Monteiro,pertenece al género,History and criticism
Casais Monteiro,pertenece al género,Portuguese literature
9789722716246,es un codigo ISBN para el libro,Cartas em família
9789722716246,es un codigo ISBN de una edicion publicada por,Imprensa Nacional-Casa da Moeda
9789722716246,está escrito en,Portugués
